[2024-10-25 14:50:00] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\akismet\views\logo.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/akismet/views/logo.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\akismet\views\notice.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/akismet/views/notice.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\akismet\views\predefined.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/akismet/views/predefined.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\akismet\views\setup.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/akismet/views/setup.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\akismet\views\start.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/akismet/views/start.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\akismet\views\stats.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/akismet/views/stats.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\akismet\views\title.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/akismet/views/title.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\akismet\wrapper.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/akismet/wrapper.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\akismet\_inc\akismet-admin.css to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/akismet/_inc/akismet-admin.css
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\akismet\_inc\akismet-admin.js to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/akismet/_inc/akismet-admin.js
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\akismet\_inc\akismet-frontend.js to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/akismet/_inc/akismet-frontend.js
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\akismet\_inc\akismet.css to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/akismet/_inc/akismet.css
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\akismet\_inc\akismet.js to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/akismet/_inc/akismet.js
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\akismet\_inc\fonts\inter.css to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/akismet/_inc/fonts/inter.css
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\akismet\_inc\img\akismet-refresh-logo.svg to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/akismet/_inc/img/akismet-refresh-logo.svg
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\akismet\_inc\img\akismet-refresh-logo@2x.png to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/akismet/_inc/img/akismet-refresh-logo@2x.png
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\akismet\_inc\img\arrow-left.svg to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/akismet/_inc/img/arrow-left.svg
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\akismet\_inc\img\icon-external.svg to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/akismet/_inc/img/icon-external.svg
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\akismet\_inc\img\logo-a-2x.png to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/akismet/_inc/img/logo-a-2x.png
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\akismet\_inc\img\logo-full-2x.png to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/akismet/_inc/img/logo-full-2x.png
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\akismet\_inc\rtl\akismet-admin-rtl.css to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/akismet/_inc/rtl/akismet-admin-rtl.css
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\akismet\_inc\rtl\akismet-rtl.css to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/akismet/_inc/rtl/akismet-rtl.css
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\admin-menu-items\theme-builder-menu-item.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/admin-menu-items/theme-builder-menu-item.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\app.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/app.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\compatibility\base-adapter.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/compatibility/base-adapter.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\compatibility\envato.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/compatibility/envato.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\compatibility\kit-library.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/compatibility/kit-library.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\module.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/module.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\processes\export.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/processes/export.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\processes\import.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/processes/import.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\processes\revert.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/processes/revert.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\runners\export\elementor-content.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/runners/export/elementor-content.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\runners\export\export-runner-base.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/runners/export/export-runner-base.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\runners\export\plugins.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/runners/export/plugins.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\runners\export\site-settings.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/runners/export/site-settings.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\runners\export\taxonomies.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/runners/export/taxonomies.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\runners\export\templates.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/runners/export/templates.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\runners\export\wp-content.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/runners/export/wp-content.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\runners\import\elementor-content.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/runners/import/elementor-content.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\runners\import\import-runner-base.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/runners/import/import-runner-base.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\runners\import\plugins.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/runners/import/plugins.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\runners\import\site-settings.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/runners/import/site-settings.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\runners\import\taxonomies.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/runners/import/taxonomies.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\runners\import\templates.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/runners/import/templates.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\runners\import\wp-content.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/runners/import/wp-content.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\runners\revert\elementor-content.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/runners/revert/elementor-content.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\runners\revert\plugins.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/runners/revert/plugins.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\runners\revert\revert-runner-base.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/runners/revert/revert-runner-base.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\runners\revert\site-settings.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/runners/revert/site-settings.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\runners\revert\taxonomies.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/runners/revert/taxonomies.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\runners\revert\templates.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/runners/revert/templates.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\runners\revert\wp-content.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/runners/revert/wp-content.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\runners\runner-interface.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/runners/runner-interface.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\usage.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/usage.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\utils.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/utils.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\import-export\wp-cli.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/import-export/wp-cli.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\kit-library\connect\kit-library.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/kit-library/connect/kit-library.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\kit-library\data\base-controller.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/kit-library/data/base-controller.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\kit-library\data\kits\controller.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/kit-library/data/kits/controller.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\kit-library\data\kits\endpoints\download-link.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/kit-library/data/kits/endpoints/download-link.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\kit-library\data\kits\endpoints\favorites.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/kit-library/data/kits/endpoints/favorites.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\kit-library\data\repository.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/kit-library/data/repository.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\kit-library\data\taxonomies\controller.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/kit-library/data/taxonomies/controller.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\kit-library\kit-library-menu-item.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/kit-library/kit-library-menu-item.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\kit-library\module.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/kit-library/module.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\onboarding\features-usage.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/onboarding/features-usage.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\onboarding\module.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/onboarding/module.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\modules\site-editor\module.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/modules/site-editor/module.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\app\view.php to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/app/view.php
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\assets\css\admin-bar.css to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/assets/css/admin-bar.css
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\assets\css\admin-bar.min.css to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/assets/css/admin-bar.min.css
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\assets\css\admin-rtl.css to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/assets/css/admin-rtl.css
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\assets\css\admin-rtl.min.css to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/assets/css/admin-rtl.min.css
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\assets\css\admin-top-bar-rtl.css to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/assets/css/admin-top-bar-rtl.css
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\assets\css\admin-top-bar-rtl.min.css to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/assets/css/admin-top-bar-rtl.min.css
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\assets\css\admin-top-bar.css to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/assets/css/admin-top-bar.css
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\assets\css\admin-top-bar.min.css to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/assets/css/admin-top-bar.min.css
[2024-10-25 14:50:01] [class-ss-setup-task.php:129] Adding file C:\xampp\New folder\htdocs\clinic\wp-content\plugins\elementor\assets\css\admin.css to queue as: C:/xampp/New folder/htdocs/clinic/wp-content/plugins/elementor/assets/css/admin.css
